,en,fa,enFreq
758,annual,سالانه,0.0000654182207692307
759,later,دیرتر,0.0000652753646153846
760,basic,بیسیک,0.0000652617123076923
761,sony,سونی,0.00006523747
762,corporate,شرکتی,0.0000651520576923077
763,google,گوگل,0.00006505283
764,church,کلیسا,0.0000650438023076923
765,method,متد,0.0000649227076923077
766,purchase,خرید,0.0000648716792307692
767,customers,مشتریان,0.0000648597615384615
768,active,فعال,0.0000646805876923077
769,response,پاسخگویی,0.00006466561
770,practice,تمرین,0.0000646444692307692
771,figure,شکل,0.0000645767338461538
772,materials,مواد,0.0000645399384615384
773,fire,آتش,0.0000644964223076923
774,chat,گپی,0.0000643274
775,enough,کافیه,0.0000643020123076923
776,among,درمیان,0.0000641781461538461
777,death,مرگ,0.0000640129469230769
778,writing,نوشتن,0.0000639743976923077
779,speed,سرعت,0.0000639505761538461
780,countries,کشورها,0.0000639096323076923
781,face,صورت,0.0000636984446153846
782,brand,برند,0.0000636981392307692
783,discount,تخفیف,0.0000635745861538461
784,higher,بالاتری,0.0000634735353846153
785,effects,اثرات,0.0000633841615384615
786,standards,استانداردهای,0.00006321506
787,oil,روغن,0.0000632139746153846
788,bit,بیت,0.0000631645192307692
789,yellow,زرد,0.0000630957376923076
790,political,سیاسی,0.000063093673076923
791,increase,افزایش,0.000063063893076923
792,advertise,تبلیغ,0.0000630504692307692
793,kingdom,پادشاهی,0.0000630102815384615
794,base,پایه,0.0000629959076923077
795,near,نزدیک,0.0000628098207692307
796,thought,تفکر,0.0000627393976923077
797,stuff,مادۀ,0.000062649623076923
798,french,فرانسوی,0.0000626128915384615
799,storage,انبار,0.0000625542084615384
800,japan,ژاپن,0.0000623928653846153
801,shoes,کفش,0.0000621197015384615
802,entry,ورودی,0.0000620906138461538
803,stay,ماندن,0.0000620723638461538
804,nature,سرشت,0.0000620454123076923
805,orders,دستورات,0.0000620041238461538
806,summary,خلاصه,0.0000619435553846153
807,turn,نوبت,0.0000617907915384615
808,mean,میانگین,0.0000617785938461538
809,growth,رشد,0.0000615372923076923
810,notes,یادداشتهای,0.0000615063984615384
811,agency,سازمان,0.0000614734915384615
812,king,پادشاه,0.0000613778646153846
813,monday,دوشنبه,0.000061305543076923
814,european,اروپایی,0.0000612813646153846
815,activity,فعالیتها,0.0000612566223076923
816,copy,رونوشت,0.0000612428323076923
817,although,هرچند,0.0000612149284615384
818,drug,دارو,0.0000610957076923076
819,western,غربی,0.0000609656453846153
820,income,درآمد,0.0000609542353846153
821,force,نیرو,0.0000609229346153846
822,cash,کش,0.0000609022707692307
823,employment,استخدام,0.00006085012
824,bay,بای,0.0000607439415384615
825,river,ریور,0.000060649083076923
826,commission,کمیسیون,0.0000606288369230769
827,package,بسته,0.0000603239753846153
828,contents,محتویات,0.0000602814084615384
829,seen,ندیده,0.000060280993076923
830,players,بازیکنان,0.0000602253738461538
831,engine,موتور,0.0000600600453846153
832,port,بندر,0.0000600398269230769
833,album,آلبوم,0.0000599340892307692
834,regional,منطقهای,0.0000598098523076923
835,stop,توقف,0.0000598072853846153
836,supplies,تدارکات,0.0000596729261538461
837,bar,میله,0.0000595192884615384
838,institute,انستیتو,0.0000595023323076923
839,views,نماهای,0.0000594871807692307
840,double,دابل,0.000059451983076923
841,dog,سگی,0.0000594397161538461
842,build,بسازید,0.0000593869807692307
843,screen,پرده,0.0000593722023076923
844,exchange,معاوضه,0.0000592918823076923
845,types,انواع,0.0000592851846153846
846,soon,بزودی,0.0000592601038461538
847,lines,خطوط,0.0000590818007692307
848,electronic,الکترونیکی,0.0000590057707692307
849,continue,ادامه,0.0000589685869230769
850,benefits,فواید,0.0000589084238461538
851,needed,لازم,0.000058867753076923
852,season,فصل,0.0000588043723076923
853,someone,یکی,0.0000586247238461538
854,printer,چاپگر,0.0000584436884615384
855,condition,شرایط,0.0000584331023076923
856,effective,مؤثر,0.0000584314015384615
857,believe,ایمان,0.0000583985023076923
858,organization,سازماندهی,0.0000581569861538461
859,effect,اثر,0.0000581498684615384
860,asked,پرسیدند,0.0000581020938461538
861,mind,ذهن,0.000057995283076923
862,sunday,یکشنبه,0.0000579131307692307
863,selection,گزینش,0.0000578436284615384
864,casino,کازینوی,0.0000575355776923076
865,tour,تور,0.00005746343
866,cross,عبور,0.0000571007523076923
867,mortgage,رهن,0.0000570468938461538
868,hope,هوپ,0.0000570351984615384
869,silver,سیلور,0.00005697959
870,corporation,کورپوریشن,0.0000569795192307692
871,wish,ارزو,0.0000569566492307692
872,inside,درونت,0.0000569436523076923
873,solution,چاره,0.00005692353
874,mature,بالغ,0.0000568285569230769
875,role,نقشی,0.0000566838476923076
876,weeks,هفته,0.000056593653076923
877,came,آمد,0.00005637438
878,supply,تامین,0.0000563234684615384
879,certain,یقین,0.0000562370869230769
880,executive,اجرایی,0.0000561620976923076
881,running,دویدن,0.0000560610969230769
882,lower,پایینی,0.0000558514823076923
883,necessary,واجب,0.0000558495423076923
884,union,یونیون,0.0000558491446153846
885,jewelry,جواهر,0.0000558282453846153
886,clothing,لباس,0.0000557353407692307
887,names,نامها,0.0000553222353846153
888,robert,روبرت,0.0000552530869230769
889,homepage,آغازه,0.0000552420692307692
890,hour,ساعت,0.000055204433076923
891,gas,گاز,0.0000550145161538461
892,skills,مهارتهای,0.00005491046
893,six,شیش,0.0000548971815384615
894,bush,بوش,0.0000548377223076923
895,islands,جزایر,0.0000548225576923076
896,advice,پند,0.0000548220946153846
897,career,شغل,0.0000548067746153846
898,military,ارتشی,0.0000547918492307692
899,rental,اقساط,0.0000546258284615384
900,decision,فیصله,0.0000546203623076923
901,leave,ترک,0.0000545828846153846
902,british,بریتانیایی,0.0000545480776923076
903,teens,نوجوانان,0.0000545075161538461
904,huge,بزرگی,0.0000543381038461538
905,sat,نشستند,0.0000543379676923076
906,woman,زنی,0.0000543181584615384
907,facilities,تأسیسات,0.0000543039438461538
908,zip,زیپ,0.0000542702076923076
909,bid,بید,0.000054174703076923
910,kind,مهربان,0.0000541694738461538
911,sellers,سلرز,0.0000540596715384615
912,middle,وسطی,0.0000539730353846153
913,move,حرکت,0.0000539331846153846
914,cable,کابلی,0.0000539096907692307
915,opportunities,فرصتهای,0.0000538720176923076
916,taking,گرفتن,0.0000538441746153846
917,values,مقادیر,0.0000538048338461538
918,division,تقسیم,0.0000537855946153846
919,coming,آمدن,0.00005376086
920,object,شئ,0.0000537071238461538
921,lesbian,لزبین,0.0000536421315384615
922,appropriate,درخور,0.0000535932315384615
923,machine,ماشین,0.0000535891984615384
924,logo,لوگو,0.0000534845969230769
925,actually,درواقع,0.0000534189653846153
926,nice,خوبی,0.0000533812376923076
927,score,نمره,0.0000533192338461538
928,statistics,آمار,0.0000532264969230769
929,client,مشتری,0.000053222713076923
930,capital,پایتخت,0.0000530707684615384
931,sample,نمونه,0.00005304417
932,sent,ارسالی,0.0000529650153846153
933,saturday,شنبه,0.00005283678
934,christmas,کریسمس,0.0000528067523076923
935,england,انگلیس,0.000052784943076923
936,culture,فرهنگی,0.0000527741761538461
937,band,بند,0.0000527454315384615
938,flash,فلاش,0.0000526089592307692
939,lead,لید,0.00005255803
940,george,جورج,0.0000525092084615384
941,choice,انتخاب,0.0000524787192307692
942,starting,شروع,0.0000523693892307692
943,fri,جمعه,0.0000522569907692307
944,thursday,پنجشنبه,0.0000521165723076923
945,airport,فرودگاه,0.0000519025084615384
946,foreign,خارجه,0.0000518795661538461
947,artist,هنرمندی,0.0000518628107692307
948,furniture,اثاث,0.0000518446192307692
949,levels,سطوح,0.000051816033076923
950,channel,مجرای,0.0000518097484615384
951,letter,نامهای,0.0000517998876923076
952,mode,حالت,0.0000517810492307692
953,ideas,ایده,0.0000517766592307692
954,wednesday,چهارشنبه,0.0000517023315384615
955,structure,سازه,0.0000516857823076923
956,summer,تابستان,0.0000516172215384615
957,degree,زینه,0.0000515612969230769
958,contract,قرارداد,0.00005145841
959,button,دکمه,0.0000513931946153846
960,super,سوپر,0.0000513102207692307
961,male,مذکر,0.0000512606476923076
962,custom,سفارشی,0.0000512267046153846
963,almost,تقریبا,0.00005107317
964,multiple,چندگانه,0.0000509010446153846
965,asian,آسیا,0.0000508295023076923
966,distribution,توزیع,0.000050826263076923
967,editor,ویرایشگر,0.0000507803769230769
968,inn,مهمانسرا,0.0000507750223076923
969,industrial,صنعتی,0.00005070896
970,cause,علت,0.0000506959076923076
971,potential,پتانسیل,0.0000506426684615384
972,song,آواز,0.0000506400969230769
973,los,لس,0.0000505247207692307
974,focus,تمرکز,0.0000504821015384615
975,late,دیر,0.0000504420046153846
976,fall,سقوط,0.0000503854692307692
977,idea,ایده,0.0000503532476923076
978,rooms,اتاقها,0.0000503487715384615
979,female,مؤنث,0.000050313513076923
980,responsible,مسئولیت,0.0000502458915384615
981,communications,آیات,0.0000502350276923076
982,win,پیروز,0.0000502032607692307
983,associated,وابسته,0.0000501681
984,thomas,توماس,0.00005013371
985,primary,اولیه,0.000050107173076923
986,cancer,سرطانی,0.0000500600646153846
987,numbers,اعدادی,0.0000500593384615384
988,reason,دلیلی,0.0000500512915384615
989,tool,ابزار,0.0000500074853846153
990,browser,مرورگر,0.0000498653746153846
991,spring,اسپرینگ,0.0000498570123076923
992,foundation,بنیاد,0.0000498103953846153
993,answer,پاسخگویی,0.0000497304292307692
994,voice,صدا,0.0000496927138461538
995,friendly,خودی,0.0000496479161538461
996,schedule,برنامه,0.0000496188576923076
997,documents,اسناد,0.0000495671715384615
998,communication,ارتباطات,0.0000495219646153846
999,purpose,مقصود,0.00004947304
1000,feature,ویژگی,0.0000494530107692307
1001,bed,رختخواب,0.0000494329853846153
1002,comes,آید,0.00004942831
1003,police,پولیس,0.0000493831938461538
1004,everyone,همه,0.0000493830415384615
1005,independent,مستقل,0.0000493612492307692
1006,approach,رویکرد,0.0000493525746153846
1007,cameras,دوربینها,0.0000493488476923076
1008,brown,قهوهای,0.0000493169553846153
1009,physical,جسمی,0.00004930004
1010,operating,عامل,0.0000492668623076923
1011,hill,تپه,0.0000492372292307692
1012,medicine,دارو,0.0000491014861538461
1013,deal,معامله,0.0000490986492307692
1014,chicago,شیکاگو,0.0000490420646153846
1015,forms,شکلهای,0.0000488935415384615
1016,glass,شیشه,0.0000488921184615384
1017,happy,خوش,0.0000488245553846153
1018,smith,اسمیت,0.0000487368469230769
1019,wanted,میخواستند,0.00004869372
1020,thank,تشکر,0.0000486419615384615
1021,safe,امان,0.0000485908584615384
1022,survey,نظرسنجی,0.0000484575615384615
1023,telephone,تلفن,0.0000483817492307692
1024,sport,ورزشکار,0.0000482183469230769
1025,ready,آماده,0.0000482057815384615
1026,feed,خوراندن,0.0000482029115384615
1027,animal,حیوانات,0.0000481282
1028,sources,منابع,0.0000481213853846153
1029,population,جمعیتی,0.0000480400338461538
1030,regular,منظم,0.0000479297669230769
1031,secure,امن,0.0000479136661538461
1032,navigation,ناوبری,0.0000478484292307692
1033,operations,عملیات,0.0000478029092307692
1034,ass,کون,0.0000477388446153846
1035,simply,ساده,0.0000477023007692307
1036,evidence,مدرک,0.0000477017515384615
1037,station,ایستگاه,0.0000476094546153846
1038,christian,کریستن,0.0000475946723076923
1039,favorite,محبوب,0.0000475238584615384
1040,understand,فهم,0.0000474768992307692
1041,option,گزینه,0.00004747495
1042,master,استادی,0.0000474648438461538
1043,valley,دره,0.000047457573076923
1044,recently,اخیراً,0.0000474118476923076
1045,probably,احتمالاً,0.0000474051507692307
1046,thu,پنجشنبه,0.0000474019553846153
1047,rentals,اجارهٔ,0.0000473379076923076
1048,sea,دریا,0.000047332963076923
1049,publications,نشریات,0.00004730945
1050,blood,خون,0.0000471910015384615
1051,cut,برش,0.0000471826284615384
1052,improve,بهبود,0.0000471581646153846
1053,connection,اتصال,0.0000471557346153846
1054,publisher,ناشر,0.0000471463892307692
1055,hall,هال,0.0000471275138461538
1056,larger,بزرگتر,0.0000471275053846153
1057,anti,ضد,0.0000470978753846153
1058,earth,زمین,0.0000469691576923076
1059,nokia,نوکیا,0.0000469501815384615
1060,impact,اصابت,0.00004693656
1061,transfer,انتقال,0.0000469319
1062,introduction,آشنایی,0.0000469262884615384
1063,kitchen,آشپزخانه,0.0000469044492307692
1064,strong,قوی,0.00004689939
1065,tel,تل,0.0000467905446153846
1066,carolina,شمالی,0.000046782923076923
1067,wedding,ازدواج,0.0000467371784615384
